Nome;Nome fantasia;C.N.P.J.;Endereço;Tipo logradouro;Cidade;Estado;C.E.P.;Telefone;Número;Bairro;Celular;Data de credenciamento;E-mail;Grupo;Classificação;Especialidades;Espec. + Áreas de atuação;Natureza de Atendimento;Regime de Atendimento
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;CIRURGIA PLASTICA;CIRURGIA PLASTICA;Ambulatorial e Internação;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;CIRURGIA TORACICA;CIRURGIA TORACICA;Ambulatorial e Internação;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;CIRURGIA VASCULAR;CIRURGIA VASCULAR;Ambulatorial e Internação;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;CLINICA MEDICA;CLINICA MEDICA;Ambulatorial e Internação;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;COLOPROCTOLOGIA;COLOPROCTOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;DERMATOLOGIA;DERMATOLOGIA;Ambulatorial e Internação;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;ENDOSCOPIA ;ENDOSCOPIA ;Ambulatorial;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;FISIOTERAPIA;FISIOTERAPIA;Ambulatorial;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;FONOAUDIOLOGIA;FONOAUDIOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;GASTROENTEROLOGIA;GASTROENTEROLOGIA - HEPATOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;GINECOLOGIA E OBSTETRICIA;GINECOLOGIA E OBSTETRICIA;Ambulatorial;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;MASTOLOGIA;MASTOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;NUTRICAO;NUTRICAO;Ambulatorial e Internação;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;OFTALMOLOGIA;OFTALMOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA - CIRURGIA DA MAO;Ambulatorial e Internação;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;OTORRINOLARINGOLOGIA;ORTOPEDIA E TRAUMATOLOGIA - CIRURGIA DO JOELHO;Ambulatorial e Internação;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;PATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA - CIRURGIA DO OMBRO;Ambulatorial e Internação;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;ORTOPEDIA E TRAUMATOLOGIA - CIRURGIA DO QUADRIL;Ambulatorial;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;PEDIATRIA;OTORRINOLARINGOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;PSICOLOGIA;PATOLOGIA - CITOPATOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;RADIOLOGIA E DIAGNOSTICO POR IMAGEM ;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;Ambulatorial;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;UROLOGIA;PEDIATRIA;Ambulatorial;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;UROLOGIA;PSICOLOGIA;Ambulatorial e Internação;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;UROLOGIA;RADIOLOGIA E DIAGNOSTICO POR IMAGEM ;Ambulatorial e Internação;Eletivo
CLINICA MEDICA INSTITUTO CARDIOIMAGEM LTDA;CARDIOIMAGEM;11.587.627/0001-07;DESIDERIO BRANDAO;RUA;CRUZ DAS ALMAS;BA;44380-000;(75)3621-6484;147;CENTRO;;24/02/2025;institutocardioimagem@yahoo.com;Hospital dia;HOSPITAL;UROLOGIA;UROLOGIA;Ambulatorial e Internação;Eletivo
CLINICA MEDICA INTEGRAR LTDA;CLINICA MULTIDISCIPLINAR INTEGRAR.AM;36.067.269/0001-32;ALBERT SABIN;RUA;MANAUS;AM;69054-724;(92)9848-34206;22;PARQUE 10 DE NOVEMBRO;;18/07/2025;clinicamulti.integrar@hotmail.com;Serviço de diagnose ;CLINICA;FISIOTERAPIA;FISIOTERAPIA;Ambulatorial e Internação;Eletivo
CLINICA MEDICA INTEGRAR LTDA;CLINICA MULTIDISCIPLINAR INTEGRAR.AM;36.067.269/0001-32;ALBERT SABIN;RUA;MANAUS;AM;69054-724;(92)9848-34206;22;PARQUE 10 DE NOVEMBRO;;18/07/2025;clinicamulti.integrar@hotmail.com;Serviço de diagnose ;CLINICA;FONOAUDIOLOGIA;FONOAUDIOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA INTEGRAR LTDA;CLINICA MULTIDISCIPLINAR INTEGRAR.AM;36.067.269/0001-32;ALBERT SABIN;RUA;MANAUS;AM;69054-724;(92)9848-34206;22;PARQUE 10 DE NOVEMBRO;;18/07/2025;clinicamulti.integrar@hotmail.com;Serviço de diagnose ;CLINICA;NUTRICAO;NUTRICAO;Ambulatorial;Eletivo
CLINICA MEDICA INTEGRAR LTDA;CLINICA MULTIDISCIPLINAR INTEGRAR.AM;36.067.269/0001-32;ALBERT SABIN;RUA;MANAUS;AM;69054-724;(92)9848-34206;22;PARQUE 10 DE NOVEMBRO;;18/07/2025;clinicamulti.integrar@hotmail.com;Serviço de diagnose ;CLINICA;PSICOLOGIA;PSICOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA INTEGRAR LTDA;CLINICA MULTIDISCIPLINAR INTEGRAR.AM;36.067.269/0001-32;ALBERT SABIN;RUA;MANAUS;AM;69054-724;(92)9848-34206;22;PARQUE 10 DE NOVEMBRO;;18/07/2025;clinicamulti.integrar@hotmail.com;Serviço de diagnose ;CLINICA;TERAPIA OCUPACIONAL;TERAPIA OCUPACIONAL;Ambulatorial;Eletivo
CLINICA MEDICA INTEGRAR LTDA;CLINICA MULTIDISCIPLINAR INTEGRAR.AM;36.067.269/0001-32;ALBERT SABIN;RUA;MANAUS;AM;69054-724;(92)9848-34206;22;PARQUE 10 DE NOVEMBRO;;18/07/2025;clinicamulti.integrar@hotmail.com;Serviço de diagnose ;CLINICA;TERAPIA OCUPACIONAL;TERAPIA OCUPACIONAL;Ambulatorial;Eletivo
CLINICA MEDICA JARDIM LTDA;CLINICA MEDICA JARDIM;10.741.141/0001-19;LONDRINA;RUA;SAO BERNARDO DO CAMPO;SP;09635-100;(11)2355-1222;513;RUDGE RAMOS;;20/06/2025;rhefatyguias@gmail.com;Serviço de diagnose ;CLINICA;COLOPROCTOLOGIA;COLOPROCTOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA JARDIM LTDA;CLINICA MEDICA JARDIM;10.741.141/0001-19;LONDRINA;RUA;SAO BERNARDO DO CAMPO;SP;09635-100;(11)2355-1222;513;RUDGE RAMOS;;20/06/2025;rhefatyguias@gmail.com;Serviço de diagnose ;CLINICA;ENDOCRINOLOGIA E METABOLOGIA;ENDOCRINOLOGIA E METABOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA JARDIM LTDA;CLINICA MEDICA JARDIM;10.741.141/0001-19;LONDRINA;RUA;SAO BERNARDO DO CAMPO;SP;09635-100;(11)2355-1222;513;RUDGE RAMOS;;20/06/2025;rhefatyguias@gmail.com;Serviço de diagnose ;CLINICA;ENDOSCOPIA ;ENDOSCOPIA  - ENDOSCOPIA DIGESTIVA;Ambulatorial;Eletivo
CLINICA MEDICA JARDIM LTDA;CLINICA MEDICA JARDIM;10.741.141/0001-19;LONDRINA;RUA;SAO BERNARDO DO CAMPO;SP;09635-100;(11)2355-1222;513;RUDGE RAMOS;;20/06/2025;rhefatyguias@gmail.com;Serviço de diagnose ;CLINICA;GASTROENTEROLOGIA;GASTROENTEROLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA JARDIM LTDA;CLINICA MEDICA JARDIM;10.741.141/0001-19;LONDRINA;RUA;SAO BERNARDO DO CAMPO;SP;09635-100;(11)2355-1222;513;RUDGE RAMOS;;20/06/2025;rhefatyguias@gmail.com;Serviço de diagnose ;CLINICA;NUTRICAO;NUTRICAO;Ambulatorial;Eletivo
CLINICA MEDICA JARDIM LTDA;CLINICA MEDICA JARDIM;10.741.141/0001-19;LONDRINA;RUA;SAO BERNARDO DO CAMPO;SP;09635-100;(11)2355-1222;513;RUDGE RAMOS;;20/06/2025;rhefatyguias@gmail.com;Serviço de diagnose ;CLINICA;PATOLOGIA;PATOLOGIA - CITOPATOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA JARDIM LTDA;CLINICA MEDICA JARDIM;10.741.141/0001-19;LONDRINA;RUA;SAO BERNARDO DO CAMPO;SP;09635-100;(11)2355-1222;513;RUDGE RAMOS;;20/06/2025;rhefatyguias@gmail.com;Serviço de diagnose ;CLINICA;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;Ambulatorial;Eletivo
CLINICA MEDICA JARDIM LTDA;CLINICA MEDICA JARDIM;10.741.141/0001-19;LONDRINA;RUA;SAO BERNARDO DO CAMPO;SP;09635-100;(11)2355-1222;513;RUDGE RAMOS;;20/06/2025;rhefatyguias@gmail.com;Serviço de diagnose ;CLINICA;RADIOLOGIA E DIAGNOSTICO POR IMAGEM ;RADIOLOGIA E DIAGNOSTICO POR IMAGEM ;Ambulatorial;Eletivo
CLINICA MEDICA JARDIM LTDA;CLINICA MEDICA JARDIM;10.741.141/0001-19;LONDRINA;RUA;SAO BERNARDO DO CAMPO;SP;09635-100;(11)2355-1222;513;RUDGE RAMOS;;20/06/2025;rhefatyguias@gmail.com;Serviço de diagnose ;CLINICA;RADIOLOGIA E DIAGNOSTICO POR IMAGEM ;RADIOLOGIA E DIAGNOSTICO POR IMAGEM ;Ambulatorial;Eletivo
CLINICA MEDICA L & C LTDA;CLINICA MEDICA L & C LTDA;48.994.364/0001-60;ESTRELA CADENTE;RUA;BOA VISTA;RR;69316-074;(95)9916-34709;343;RAIAR DO SOL;;01/07/2025;elainevitorinolima@gmail.com;Clínica;CLINICA;CARDIOLOGIA;CARDIOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA L & C LTDA;CLINICA MEDICA L & C LTDA;48.994.364/0001-60;ESTRELA CADENTE;RUA;BOA VISTA;RR;69316-074;(95)9916-34709;343;RAIAR DO SOL;;01/07/2025;elainevitorinolima@gmail.com;Clínica;CLINICA;CLINICA MEDICA;CLINICA MEDICA;Ambulatorial;Eletivo
CLINICA MEDICA L & C LTDA;CLINICA MEDICA L & C LTDA;48.994.364/0001-60;ESTRELA CADENTE;RUA;BOA VISTA;RR;69316-074;(95)9916-34709;343;RAIAR DO SOL;;01/07/2025;elainevitorinolima@gmail.com;Clínica;CLINICA;ENDOCRINOLOGIA E METABOLOGIA;ENDOCRINOLOGIA E METABOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA L & C LTDA;CLINICA MEDICA L & C LTDA;48.994.364/0001-60;ESTRELA CADENTE;RUA;BOA VISTA;RR;69316-074;(95)9916-34709;343;RAIAR DO SOL;;01/07/2025;elainevitorinolima@gmail.com;Clínica;CLINICA;FISIOTERAPIA;FISIOTERAPIA;Ambulatorial;Eletivo
CLINICA MEDICA L & C LTDA;CLINICA MEDICA L & C LTDA;48.994.364/0001-60;ESTRELA CADENTE;RUA;BOA VISTA;RR;69316-074;(95)9916-34709;343;RAIAR DO SOL;;01/07/2025;elainevitorinolima@gmail.com;Clínica;CLINICA;GINECOLOGIA E OBSTETRICIA;GINECOLOGIA E OBSTETRICIA;Ambulatorial;Eletivo
CLINICA MEDICA L & C LTDA;CLINICA MEDICA L & C LTDA;48.994.364/0001-60;ESTRELA CADENTE;RUA;BOA VISTA;RR;69316-074;(95)9916-34709;343;RAIAR DO SOL;;01/07/2025;elainevitorinolima@gmail.com;Clínica;CLINICA;PSICOLOGIA;PSICOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA L & C LTDA;CLINICA MEDICA L & C LTDA;48.994.364/0001-60;ESTRELA CADENTE;RUA;BOA VISTA;RR;69316-074;(95)9916-34709;343;RAIAR DO SOL;;01/07/2025;elainevitorinolima@gmail.com;Clínica;CLINICA;PSIQUIATRIA;PSIQUIATRIA;Ambulatorial;Eletivo
CLINICA MEDICA L & C LTDA;CLINICA MEDICA L & C LTDA;48.994.364/0001-60;ESTRELA CADENTE;RUA;BOA VISTA;RR;69316-074;(95)9916-34709;343;RAIAR DO SOL;;01/07/2025;elainevitorinolima@gmail.com;Clínica;CLINICA;RADIOLOGIA E DIAGNOSTICO POR IMAGEM ;RADIOLOGIA E DIAGNOSTICO POR IMAGEM ;Ambulatorial;Eletivo
CLINICA MEDICA L & C LTDA;CLINICA MEDICA L & C LTDA;48.994.364/0001-60;ESTRELA CADENTE;RUA;BOA VISTA;RR;69316-074;(95)9916-34709;343;RAIAR DO SOL;;01/07/2025;elainevitorinolima@gmail.com;Clínica;CLINICA;RADIOLOGIA E DIAGNOSTICO POR IMAGEM ;RADIOLOGIA E DIAGNOSTICO POR IMAGEM ;Ambulatorial;Eletivo
CLINICA MEDICA LAITANO LTDA;CLINICA MEDICA LAITANO;80.748.759/0001-96;ARMANDO CALIL BULOS;RODOVIA;FLORIANOPOLIS;SC;88058-001;(48)3269-0080;6507;INGLESES;(48)9999-71314;03/06/2024;faturamento@laitano.com.br;Clínica;CLINICA;CLINICA MEDICA;CLINICA MEDICA;Ambulatorial;Eletivo
CLINICA MEDICA LAITANO LTDA;CLINICA MEDICA LAITANO;80.748.759/0001-96;ARMANDO CALIL BULOS;RODOVIA;FLORIANOPOLIS;SC;88058-001;(48)3269-0080;6507;INGLESES;(48)9999-71314;03/06/2024;carlos@laitano.com.br;Clínica;CLINICA;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA;Ambulatorial;Urgente
CLINICA MEDICA LAITANO LTDA;CLINICA MEDICA LAITANO;80.748.759/0001-96;ARMANDO CALIL BULOS;RODOVIA;FLORIANOPOLIS;SC;88058-001;(48)3269-0080;6507;INGLESES;(48)9999-71314;03/06/2024;recepcao@laitano.com.br;Clínica;CLINICA;PEDIATRIA;PEDIATRIA;Ambulatorial;Urgente
CLINICA MEDICA LAITANO LTDA;CLINICA MEDICA LAITANO;80.748.759/0001-96;ARMANDO CALIL BULOS;RODOVIA;FLORIANOPOLIS;SC;88058-001;(48)3269-0080;6507;INGLESES;(48)9999-71314;03/06/2024;recepcao@laitano.com.br;Clínica;CLINICA;RADIOLOGIA E DIAGNOSTICO POR IMAGEM ;RADIOLOGIA E DIAGNOSTICO POR IMAGEM  - ULTRASSONOGRAFIA EM GINECOLOGIA E OBSTETRICIA;Ambulatorial;Urgente
CLINICA MEDICA LAITANO LTDA;CLINICA MEDICA LAITANO;80.748.759/0001-96;ARMANDO CALIL BULOS;RODOVIA;FLORIANOPOLIS;SC;88058-001;(48)3269-0080;6507;INGLESES;(48)9999-71314;03/06/2024;recepcao@laitano.com.br;Clínica;CLINICA;RADIOLOGIA E DIAGNOSTICO POR IMAGEM ;RADIOLOGIA E DIAGNOSTICO POR IMAGEM  - ULTRASSONOGRAFIA GERAL;Ambulatorial;Eletivo e urgente
CLINICA MEDICA MADRID LTDA;CLINICA MEDICA MADRID;92.672.559/0001-86;GENERAL FLORES DA CUNHA;AVENIDA;CACHOEIRINHA;RS;94910-000;(51)3470-4123;580;CENTRO;;22/10/2025;madridclinica@hotmail.com;Clínica;CLINICA;CLINICA MEDICA;CLINICA MEDICA;Ambulatorial;Eletivo e urgente
CLINICA MEDICA MADRID LTDA;CLINICA MEDICA MADRID;92.672.559/0001-86;GENERAL FLORES DA CUNHA;AVENIDA;CACHOEIRINHA;RS;94910-000;(51)3470-4123;580;CENTRO;;22/10/2025;madridclinica@hotmail.com;Clínica;CLINICA;FONOAUDIOLOGIA;FONOAUDIOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA MADRID LTDA;CLINICA MEDICA MADRID;92.672.559/0001-86;GENERAL FLORES DA CUNHA;AVENIDA;CACHOEIRINHA;RS;94910-000;(51)3470-4123;580;CENTRO;;22/10/2025;madridclinica@hotmail.com;Clínica;CLINICA;GINECOLOGIA E OBSTETRICIA;GINECOLOGIA E OBSTETRICIA;Ambulatorial;Eletivo
CLINICA MEDICA MADRID LTDA;CLINICA MEDICA MADRID;92.672.559/0001-86;GENERAL FLORES DA CUNHA;AVENIDA;CACHOEIRINHA;RS;94910-000;(51)3470-4123;580;CENTRO;;22/10/2025;madridclinica@hotmail.com;Clínica;CLINICA;NUTRICAO;NUTRICAO;Ambulatorial;Eletivo
CLINICA MEDICA MADRID LTDA;CLINICA MEDICA MADRID;92.672.559/0001-86;GENERAL FLORES DA CUNHA;AVENIDA;CACHOEIRINHA;RS;94910-000;(51)3470-4123;580;CENTRO;;22/10/2025;madridclinica@hotmail.com;Clínica;CLINICA;PSICOLOGIA;PSICOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA MADRID LTDA;CLINICA MEDICA MADRID;92.672.559/0001-86;GENERAL FLORES DA CUNHA;AVENIDA;CACHOEIRINHA;RS;94910-000;(51)3470-4123;580;CENTRO;;22/10/2025;madridclinica@hotmail.com;Clínica;CLINICA;PSICOLOGIA;PSICOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA MAUACLINIC LTDA;MAUACLINIC;12.762.066/0001-06;DOM JOSE GASPAR;RUA;MAUA;SP;09370-670;(11)2375-7803;241;MATRIZ;;20/07/2025;mauaclinic@bol.com.br;Clínica;CLINICA;ANGIOLOGIA;ANGIOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA MAUACLINIC LTDA;MAUACLINIC;12.762.066/0001-06;DOM JOSE GASPAR;RUA;MAUA;SP;09370-670;(11)2375-7803;241;MATRIZ;;20/07/2025;mauaclinic@bol.com.br;Clínica;CLINICA;CARDIOLOGIA;CARDIOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA MAUACLINIC LTDA;MAUACLINIC;12.762.066/0001-06;DOM JOSE GASPAR;RUA;MAUA;SP;09370-670;(11)2375-7803;241;MATRIZ;;20/07/2025;mauaclinic@bol.com.br;Clínica;CLINICA;CLINICA MEDICA;CLINICA MEDICA;Ambulatorial;Eletivo
CLINICA MEDICA MAUACLINIC LTDA;MAUACLINIC;12.762.066/0001-06;DOM JOSE GASPAR;RUA;MAUA;SP;09370-670;(11)2375-7803;241;MATRIZ;;20/07/2025;mauaclinic@bol.com.br;Clínica;CLINICA;COLOPROCTOLOGIA;COLOPROCTOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA MAUACLINIC LTDA;MAUACLINIC;12.762.066/0001-06;DOM JOSE GASPAR;RUA;MAUA;SP;09370-670;(11)2375-7803;241;MATRIZ;;20/07/2025;mauaclinic@bol.com.br;Clínica;CLINICA;DERMATOLOGIA;DERMATOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA MAUACLINIC LTDA;MAUACLINIC;12.762.066/0001-06;DOM JOSE GASPAR;RUA;MAUA;SP;09370-670;(11)2375-7803;241;MATRIZ;;20/07/2025;mauaclinic@bol.com.br;Clínica;CLINICA;ENDOCRINOLOGIA E METABOLOGIA;ENDOCRINOLOGIA E METABOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA MAUACLINIC LTDA;MAUACLINIC;12.762.066/0001-06;DOM JOSE GASPAR;RUA;MAUA;SP;09370-670;(11)2375-7803;241;MATRIZ;;20/07/2025;mauaclinic@bol.com.br;Clínica;CLINICA;GASTROENTEROLOGIA;GASTROENTEROLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA MAUACLINIC LTDA;MAUACLINIC;12.762.066/0001-06;DOM JOSE GASPAR;RUA;MAUA;SP;09370-670;(11)2375-7803;241;MATRIZ;;20/07/2025;mauaclinic@bol.com.br;Clínica;CLINICA;GERIATRIA;GERIATRIA;Ambulatorial;Eletivo
CLINICA MEDICA MAUACLINIC LTDA;MAUACLINIC;12.762.066/0001-06;DOM JOSE GASPAR;RUA;MAUA;SP;09370-670;(11)2375-7803;241;MATRIZ;;20/07/2025;mauaclinic@bol.com.br;Clínica;CLINICA;GINECOLOGIA E OBSTETRICIA;GINECOLOGIA E OBSTETRICIA;Ambulatorial;Eletivo
CLINICA MEDICA MAUACLINIC LTDA;MAUACLINIC;12.762.066/0001-06;DOM JOSE GASPAR;RUA;MAUA;SP;09370-670;(11)2375-7803;241;MATRIZ;;20/07/2025;mauaclinic@bol.com.br;Clínica;CLINICA;NUTRICAO;NUTRICAO;Ambulatorial;Eletivo
CLINICA MEDICA MAUACLINIC LTDA;MAUACLINIC;12.762.066/0001-06;DOM JOSE GASPAR;RUA;MAUA;SP;09370-670;(11)2375-7803;241;MATRIZ;;20/07/2025;mauaclinic@bol.com.br;Clínica;CLINICA;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA;Ambulatorial;Eletivo
CLINICA MEDICA MAUACLINIC LTDA;MAUACLINIC;12.762.066/0001-06;DOM JOSE GASPAR;RUA;MAUA;SP;09370-670;(11)2375-7803;241;MATRIZ;;20/07/2025;mauaclinic@bol.com.br;Clínica;CLINICA;OTORRINOLARINGOLOGIA;OTORRINOLARINGOLOGIA;Ambulatorial;Eletivo
